name,partition,dataset,source_id,speaker_id
open-evaluation-speech,evaluation,dns5,book_01415_chp_0017_reader_06507_6_seg_2_seg1,
open-evaluation-speech,evaluation,dns5,book_01415_chp_0017_reader_06507_70_seg_0_seg1,
open-evaluation-speech,evaluation,dns5,book_01415_chp_0017_reader_06507_72_seg_0_seg1(2),
open-evaluation-speech,evaluation,dns5,book_01415_chp_0017_reader_06507_75_seg_0_seg1,
open-evaluation-speech,evaluation,dns5,book_01415_chp_0017_reader_06507_77_seg_0_seg1,
open-evaluation-speech,evaluation,dns5,book_01415_chp_0017_reader_06507_77_seg_2_seg1,
open-evaluation-speech,evaluation,dns5,book_01415_chp_0017_reader_06507_77_seg_2_seg1(2),
open-evaluation-speech,evaluation,dns5,book_01415_chp_0017_reader_06507_9_seg_0_seg1(2),
open-evaluation-speech,evaluation,dns5,book_01415_chp_0017_reader_06507_9_seg_1_seg2(2),
open-evaluation-speech,evaluation,ears,p102_emo_pride_sentences,
open-evaluation-speech,evaluation,ears,p102_freeform_speech_01,
open-evaluation-speech,evaluation,ears,p102_freeform_speech_02,
open-evaluation-speech,evaluation,ears,p102_freeform_speech_03,
open-evaluation-speech,evaluation,ears,p102_freeform_speech_04,
open-evaluation-speech,evaluation,ears,p102_rainbow_01_highpitch,
open-evaluation-speech,evaluation,ears,p102_rainbow_01_lowpitch,
open-evaluation-speech,evaluation,ears,p102_rainbow_01_whisper,
open-evaluation-speech,evaluation,ears,p102_rainbow_02_loud,
open-evaluation-speech,evaluation,ears,p102_rainbow_05_fast,
open-evaluation-speech,evaluation,ears,p102_rainbow_05_highpitch,
open-evaluation-speech,evaluation,ears,p102_rainbow_05_loud,
open-evaluation-speech,evaluation,ears,p102_rainbow_05_lowpitch,
open-evaluation-speech,evaluation,ears,p102_rainbow_05_whisper,
open-evaluation-speech,evaluation,ears,p102_rainbow_06_slow,
open-evaluation-speech,evaluation,ears,p102_rainbow_08_regular,
open-evaluation-speech,evaluation,ears,p102_sentences_01_highpitch,
open-evaluation-speech,evaluation,ears,p102_sentences_01_whisper,
open-evaluation-speech,evaluation,ears,p102_sentences_02_highpitch,
open-evaluation-speech,evaluation,ears,p102_sentences_02_loud,
open-evaluation-speech,evaluation,ears,p102_sentences_02_lowpitch,
open-evaluation-speech,evaluation,ears,p102_sentences_02_slow,
open-evaluation-speech,evaluation,ears,p102_sentences_03_whisper,
open-evaluation-speech,evaluation,ears,p102_sentences_05_loud,
open-evaluation-speech,evaluation,ears,p102_sentences_07_slow,
open-evaluation-speech,evaluation,ears,p102_sentences_08_slow,
open-evaluation-speech,evaluation,ears,p102_sentences_09_fast,
open-evaluation-speech,evaluation,ears,p102_sentences_12_highpitch,
open-evaluation-speech,evaluation,ears,p102_sentences_13_lowpitch,
open-evaluation-speech,evaluation,ears,p102_sentences_18_regular,
open-evaluation-speech,evaluation,ears,p102_sentences_19_regular,
open-evaluation-speech,evaluation,ears,p102_sentences_22_regular,
open-evaluation-speech,evaluation,ears,p103_emo_adoration_sentences,
open-evaluation-speech,evaluation,ears,p103_emo_amazement_sentences,
open-evaluation-speech,evaluation,ears,p103_emo_anger_sentences,
open-evaluation-speech,evaluation,ears,p103_emo_contentment_sentences,
open-evaluation-speech,evaluation,ears,p103_emo_cuteness_sentences,
open-evaluation-speech,evaluation,ears,p103_emo_distress_sentences,
open-evaluation-speech,evaluation,ears,p103_emo_embarassment_sentences,
open-evaluation-speech,evaluation,ears,p103_emo_fear_sentences,
open-evaluation-speech,evaluation,ears,p103_emo_neutral_sentences,
open-evaluation-speech,evaluation,ears,p103_emo_realization_sentences,
open-evaluation-speech,evaluation,ears,p103_emo_relief_sentences,
open-evaluation-speech,evaluation,ears,p103_emo_sadness_sentences,
open-evaluation-speech,evaluation,ears,p103_emo_serenity_freeform,
open-evaluation-speech,evaluation,ears,p103_freeform_speech_01,
open-evaluation-speech,evaluation,ears,p103_freeform_speech_04,
open-evaluation-speech,evaluation,ears,p103_freeform_speech_05,
open-evaluation-speech,evaluation,ears,p103_rainbow_01_loud,
open-evaluation-speech,evaluation,ears,p103_rainbow_01_lowpitch,
open-evaluation-speech,evaluation,ears,p103_rainbow_01_slow,
open-evaluation-speech,evaluation,ears,p103_rainbow_01_whisper,
open-evaluation-speech,evaluation,ears,p103_rainbow_02_fast,
open-evaluation-speech,evaluation,ears,p103_rainbow_02_highpitch,
open-evaluation-speech,evaluation,ears,p103_rainbow_02_lowpitch,
open-evaluation-speech,evaluation,ears,p103_rainbow_03_loud,
open-evaluation-speech,evaluation,ears,p103_rainbow_03_slow,
open-evaluation-speech,evaluation,ears,p103_rainbow_04_fast,
open-evaluation-speech,evaluation,ears,p103_rainbow_04_whisper,
open-evaluation-speech,evaluation,ears,p103_rainbow_05_fast,
open-evaluation-speech,evaluation,ears,p103_rainbow_05_highpitch,
open-evaluation-speech,evaluation,ears,p103_rainbow_06_lowpitch,
open-evaluation-speech,evaluation,ears,p103_rainbow_06_slow,
open-evaluation-speech,evaluation,ears,p103_rainbow_06_whisper,
open-evaluation-speech,evaluation,ears,p103_rainbow_07_lowpitch,
open-evaluation-speech,evaluation,ears,p103_rainbow_07_slow,
open-evaluation-speech,evaluation,ears,p103_rainbow_08_fast,
open-evaluation-speech,evaluation,ears,p103_rainbow_08_loud,
open-evaluation-speech,evaluation,ears,p103_rainbow_08_slow,
open-evaluation-speech,evaluation,ears,p103_sentences_01_fast,
open-evaluation-speech,evaluation,ears,p103_sentences_01_highpitch,
open-evaluation-speech,evaluation,ears,p103_sentences_01_slow,
open-evaluation-speech,evaluation,ears,p103_sentences_01_whisper,
open-evaluation-speech,evaluation,ears,p103_sentences_02_loud,
open-evaluation-speech,evaluation,ears,p103_sentences_02_slow,
open-evaluation-speech,evaluation,ears,p103_sentences_03_whisper,
open-evaluation-speech,evaluation,ears,p103_sentences_04_whisper,
open-evaluation-speech,evaluation,ears,p103_sentences_07_slow,
open-evaluation-speech,evaluation,ears,p103_sentences_10_fast,
open-evaluation-speech,evaluation,ears,p103_sentences_11_highpitch,
open-evaluation-speech,evaluation,ears,p103_sentences_12_highpitch,
open-evaluation-speech,evaluation,ears,p103_sentences_14_lowpitch,
open-evaluation-speech,evaluation,ears,p103_sentences_17_regular,
open-evaluation-speech,evaluation,ears,p103_sentences_22_regular,
open-evaluation-speech,evaluation,ears,p104_emo_anger_sentences,
open-evaluation-speech,evaluation,ears,p104_emo_pain_sentences,
open-evaluation-speech,evaluation,ears,p104_emo_pride_sentences,
open-evaluation-speech,evaluation,ears,p104_emo_realization_sentences,
open-evaluation-speech,evaluation,ears,p104_emo_sadness_sentences,
open-evaluation-speech,evaluation,ears,p104_freeform_speech_01,
open-evaluation-speech,evaluation,ears,p104_freeform_speech_04,
open-evaluation-speech,evaluation,ears,p104_freeform_speech_05,
open-evaluation-speech,evaluation,ears,p104_rainbow_01_highpitch,
open-evaluation-speech,evaluation,ears,p104_rainbow_01_regular,
open-evaluation-speech,evaluation,ears,p104_rainbow_01_slow,
open-evaluation-speech,evaluation,ears,p104_rainbow_03_lowpitch,
open-evaluation-speech,evaluation,ears,p104_rainbow_04_loud,
open-evaluation-speech,evaluation,ears,p104_rainbow_05_fast,
open-evaluation-speech,evaluation,ears,p104_rainbow_05_highpitch,
open-evaluation-speech,evaluation,ears,p104_rainbow_05_loud,
open-evaluation-speech,evaluation,ears,p104_rainbow_05_lowpitch,
open-evaluation-speech,evaluation,ears,p104_rainbow_05_regular,
open-evaluation-speech,evaluation,ears,p104_rainbow_06_loud,
open-evaluation-speech,evaluation,ears,p104_rainbow_06_lowpitch,
open-evaluation-speech,evaluation,ears,p104_rainbow_06_regular,
open-evaluation-speech,evaluation,ears,p104_rainbow_06_whisper,
open-evaluation-speech,evaluation,ears,p104_rainbow_07_fast,
open-evaluation-speech,evaluation,ears,p104_rainbow_07_highpitch,
open-evaluation-speech,evaluation,ears,p104_rainbow_07_loud,
open-evaluation-speech,evaluation,ears,p104_rainbow_07_whisper,
open-evaluation-speech,evaluation,ears,p104_rainbow_08_highpitch,
open-evaluation-speech,evaluation,ears,p104_rainbow_08_lowpitch,
open-evaluation-speech,evaluation,ears,p104_rainbow_08_regular,
open-evaluation-speech,evaluation,ears,p104_rainbow_08_slow,
open-evaluation-speech,evaluation,ears,p104_rainbow_08_whisper,
open-evaluation-speech,evaluation,ears,p104_sentences_01_fast,
open-evaluation-speech,evaluation,ears,p104_sentences_01_lowpitch,
open-evaluation-speech,evaluation,ears,p104_sentences_01_regular,
open-evaluation-speech,evaluation,ears,p104_sentences_02_fast,
open-evaluation-speech,evaluation,ears,p104_sentences_02_slow,
open-evaluation-speech,evaluation,ears,p104_sentences_03_whisper,
open-evaluation-speech,evaluation,ears,p104_sentences_06_loud,
open-evaluation-speech,evaluation,ears,p104_sentences_14_lowpitch,
open-evaluation-speech,evaluation,ears,p104_sentences_18_regular,
open-evaluation-speech,evaluation,ears,p104_sentences_23_regular,
open-evaluation-speech,evaluation,ears,p105_emo_adoration_sentences,
open-evaluation-speech,evaluation,ears,p105_emo_anger_sentences,
open-evaluation-speech,evaluation,ears,p105_emo_disgust_sentences,
open-evaluation-speech,evaluation,ears,p105_emo_embarassment_freeform,
open-evaluation-speech,evaluation,ears,p105_freeform_speech_03,
open-evaluation-speech,evaluation,ears,p105_freeform_speech_04,
open-evaluation-speech,evaluation,ears,p105_freeform_speech_05,
open-evaluation-speech,evaluation,ears,p105_rainbow_01_loud,
open-evaluation-speech,evaluation,ears,p105_rainbow_01_whisper,
open-evaluation-speech,evaluation,ears,p105_rainbow_02_fast,
open-evaluation-speech,evaluation,ears,p105_rainbow_02_lowpitch,
open-evaluation-speech,evaluation,ears,p105_rainbow_03_fast,
open-evaluation-speech,evaluation,ears,p105_rainbow_03_highpitch,
open-evaluation-speech,evaluation,ears,p105_rainbow_04_fast,
open-evaluation-speech,evaluation,ears,p105_rainbow_05_fast,
open-evaluation-speech,evaluation,ears,p105_rainbow_06_loud,
open-evaluation-speech,evaluation,ears,p105_rainbow_06_slow,
open-evaluation-speech,evaluation,ears,p105_rainbow_06_whisper,
open-evaluation-speech,evaluation,ears,p105_rainbow_07_fast,
open-evaluation-speech,evaluation,ears,p105_rainbow_08_loud,
open-evaluation-speech,evaluation,ears,p105_rainbow_08_lowpitch,
open-evaluation-speech,evaluation,ears,p105_rainbow_08_regular,
open-evaluation-speech,evaluation,ears,p105_rainbow_08_slow,
open-evaluation-speech,evaluation,ears,p105_sentences_01_fast,
open-evaluation-speech,evaluation,ears,p105_sentences_01_lowpitch,
open-evaluation-speech,evaluation,ears,p105_sentences_01_regular,
open-evaluation-speech,evaluation,ears,p105_sentences_01_slow,
open-evaluation-speech,evaluation,ears,p105_sentences_02_highpitch,
open-evaluation-speech,evaluation,ears,p105_sentences_02_loud,
open-evaluation-speech,evaluation,ears,p105_sentences_02_lowpitch,
open-evaluation-speech,evaluation,ears,p105_sentences_02_regular,
open-evaluation-speech,evaluation,ears,p105_sentences_03_whisper,
open-evaluation-speech,evaluation,ears,p105_sentences_07_slow,
open-evaluation-speech,evaluation,ears,p106_emo_anger_freeform,
open-evaluation-speech,evaluation,ears,p106_emo_confusion_freeform,
open-evaluation-speech,evaluation,ears,p106_emo_disgust_sentences,
open-evaluation-speech,evaluation,ears,p106_emo_interest_sentences,
open-evaluation-speech,evaluation,ears,p106_freeform_speech_05,
open-evaluation-speech,evaluation,ears,p106_freeform_speech_06,
open-evaluation-speech,evaluation,ears,p106_rainbow_01_highpitch,
open-evaluation-speech,evaluation,ears,p106_rainbow_02_whisper,
open-evaluation-speech,evaluation,ears,p106_rainbow_03_highpitch,
open-evaluation-speech,evaluation,ears,p106_rainbow_03_regular,
open-evaluation-speech,evaluation,ears,p106_rainbow_04_regular,
open-evaluation-speech,evaluation,ears,p106_rainbow_04_whisper,
open-evaluation-speech,evaluation,ears,p106_rainbow_05_fast,
open-evaluation-speech,evaluation,ears,p106_rainbow_05_highpitch,
open-evaluation-speech,evaluation,ears,p106_rainbow_05_lowpitch,
open-evaluation-speech,evaluation,ears,p106_rainbow_06_highpitch,
open-evaluation-speech,evaluation,ears,p106_rainbow_06_lowpitch,
open-evaluation-speech,evaluation,ears,p106_rainbow_06_slow,
open-evaluation-speech,evaluation,ears,p106_rainbow_07_loud,
open-evaluation-speech,evaluation,ears,p106_rainbow_07_slow,
open-evaluation-speech,evaluation,ears,p106_rainbow_08_loud,
open-evaluation-speech,evaluation,ears,p106_rainbow_08_lowpitch,
open-evaluation-speech,evaluation,ears,p106_rainbow_08_regular,
open-evaluation-speech,evaluation,ears,p106_sentences_01_fast,
open-evaluation-speech,evaluation,ears,p106_sentences_01_regular,
open-evaluation-speech,evaluation,ears,p106_sentences_02_highpitch,
open-evaluation-speech,evaluation,ears,p106_sentences_02_loud,
open-evaluation-speech,evaluation,ears,p106_sentences_05_loud,
open-evaluation-speech,evaluation,ears,p106_sentences_07_slow,
open-evaluation-speech,evaluation,ears,p106_sentences_09_fast,
open-evaluation-speech,evaluation,ears,p106_sentences_13_lowpitch,
open-evaluation-speech,evaluation,ears,p106_sentences_14_lowpitch,
open-evaluation-speech,evaluation,ears,p106_sentences_18_regular,
open-evaluation-speech,evaluation,ears,p106_sentences_22_regular,
open-evaluation-speech,evaluation,ears,p107_emo_adoration_sentences,
open-evaluation-speech,evaluation,ears,p107_emo_extasy_sentences,
open-evaluation-speech,evaluation,ears,p107_emo_neutral_sentences,
open-evaluation-speech,evaluation,ears,p107_emo_realization_sentences,
open-evaluation-speech,evaluation,ears,p107_freeform_speech_01,
open-evaluation-speech,evaluation,ears,p107_freeform_speech_04,
open-evaluation-speech,evaluation,ears,p107_rainbow_01_highpitch,
open-evaluation-speech,evaluation,ears,p107_rainbow_03_fast,
open-evaluation-speech,evaluation,ears,p107_rainbow_03_regular,
open-evaluation-speech,evaluation,ears,p107_rainbow_03_slow,
open-evaluation-speech,evaluation,ears,p107_rainbow_03_whisper,
open-evaluation-speech,evaluation,ears,p107_rainbow_04_lowpitch,
open-evaluation-speech,evaluation,ears,p107_rainbow_05_highpitch,
open-evaluation-speech,evaluation,ears,p107_rainbow_05_regular,
open-evaluation-speech,evaluation,ears,p107_rainbow_05_whisper,
open-evaluation-speech,evaluation,ears,p107_rainbow_07_fast,
open-evaluation-speech,evaluation,ears,p107_rainbow_07_whisper,
open-evaluation-speech,evaluation,ears,p107_rainbow_08_loud,
open-evaluation-speech,evaluation,ears,p107_rainbow_08_whisper,
open-evaluation-speech,evaluation,ears,p107_sentences_01_loud,
open-evaluation-speech,evaluation,ears,p107_sentences_01_lowpitch,
open-evaluation-speech,evaluation,ears,p107_sentences_01_slow,
open-evaluation-speech,evaluation,ears,p107_sentences_02_highpitch,
open-evaluation-speech,evaluation,ears,p107_sentences_03_whisper,
open-evaluation-speech,evaluation,ears,p107_sentences_06_loud,
open-evaluation-speech,evaluation,ears,p107_sentences_16_regular,
open-evaluation-speech,evaluation,ears,p107_sentences_18_regular,
open-evaluation-speech,evaluation,vctk,p232_002_mic2,
open-evaluation-speech,evaluation,vctk,p232_004_mic2,
open-evaluation-speech,evaluation,vctk,p232_008_mic2,
open-evaluation-speech,evaluation,vctk,p232_009_mic1,
open-evaluation-speech,evaluation,vctk,p232_011_mic2,
open-evaluation-speech,evaluation,vctk,p232_013_mic2,
open-evaluation-speech,evaluation,vctk,p232_014_mic2,
open-evaluation-speech,evaluation,vctk,p232_017_mic2,
open-evaluation-speech,evaluation,vctk,p232_021_mic2,
open-evaluation-speech,evaluation,vctk,p232_022_mic2,
open-evaluation-speech,evaluation,vctk,p232_029_mic2,
open-evaluation-speech,evaluation,vctk,p232_030_mic2,
open-evaluation-speech,evaluation,vctk,p232_032_mic2,
open-evaluation-speech,evaluation,vctk,p232_049_mic2,
open-evaluation-speech,evaluation,vctk,p232_061_mic1,
open-evaluation-speech,evaluation,vctk,p232_094_mic2,
open-evaluation-speech,evaluation,vctk,p232_099_mic2,
open-evaluation-speech,evaluation,vctk,p232_109_mic2,
open-evaluation-speech,evaluation,vctk,p232_114_mic2,
open-evaluation-speech,evaluation,vctk,p232_118_mic2,
open-evaluation-speech,evaluation,vctk,p232_119_mic2,
open-evaluation-speech,evaluation,vctk,p232_123_mic2,
open-evaluation-speech,evaluation,vctk,p232_128_mic1,
open-evaluation-speech,evaluation,vctk,p232_129_mic2,
open-evaluation-speech,evaluation,vctk,p232_175_mic1,
open-evaluation-speech,evaluation,vctk,p232_185_mic2,
open-evaluation-speech,evaluation,vctk,p232_194_mic1,
open-evaluation-speech,evaluation,vctk,p232_194_mic2,
open-evaluation-speech,evaluation,vctk,p232_200_mic2,
open-evaluation-speech,evaluation,vctk,p232_202_mic2,
open-evaluation-speech,evaluation,vctk,p232_204_mic2,
open-evaluation-speech,evaluation,vctk,p232_206_mic2,
open-evaluation-speech,evaluation,vctk,p232_216_mic2,
open-evaluation-speech,evaluation,vctk,p232_219_mic2,
open-evaluation-speech,evaluation,vctk,p232_220_mic2,
open-evaluation-speech,evaluation,vctk,p232_227_mic2,
open-evaluation-speech,evaluation,vctk,p232_235_mic2,
open-evaluation-speech,evaluation,vctk,p232_237_mic1,
open-evaluation-speech,evaluation,vctk,p232_237_mic2,
open-evaluation-speech,evaluation,vctk,p232_250_mic2,
open-evaluation-speech,evaluation,vctk,p232_252_mic2,
open-evaluation-speech,evaluation,vctk,p232_253_mic2,
open-evaluation-speech,evaluation,vctk,p232_254_mic2,
open-evaluation-speech,evaluation,vctk,p232_262_mic1,
open-evaluation-speech,evaluation,vctk,p232_270_mic2,
open-evaluation-speech,evaluation,vctk,p232_275_mic1,
open-evaluation-speech,evaluation,vctk,p232_295_mic2,
open-evaluation-speech,evaluation,vctk,p232_303_mic2,
open-evaluation-speech,evaluation,vctk,p232_337_mic1,
open-evaluation-speech,evaluation,vctk,p232_347_mic2,
open-evaluation-speech,evaluation,vctk,p232_348_mic2,
open-evaluation-speech,evaluation,vctk,p232_362_mic2,
open-evaluation-speech,evaluation,vctk,p232_377_mic2,
open-evaluation-speech,evaluation,vctk,p232_380_mic1,
open-evaluation-speech,evaluation,vctk,p232_393_mic2,
open-evaluation-speech,evaluation,vctk,p232_397_mic2,
open-evaluation-speech,evaluation,vctk,p232_398_mic1,
open-evaluation-speech,evaluation,vctk,p232_410_mic2,
open-evaluation-speech,evaluation,vctk,p232_412_mic2,
open-evaluation-speech,evaluation,vctk,p257_004_mic2,
open-evaluation-speech,evaluation,vctk,p257_009_mic2,
open-evaluation-speech,evaluation,vctk,p257_012_mic2,
open-evaluation-speech,evaluation,vctk,p257_023_mic2,
open-evaluation-speech,evaluation,vctk,p257_025_mic2,
open-evaluation-speech,evaluation,vctk,p257_071_mic2,
open-evaluation-speech,evaluation,vctk,p257_088_mic2,
open-evaluation-speech,evaluation,vctk,p257_101_mic2,
open-evaluation-speech,evaluation,vctk,p257_127_mic2,
open-evaluation-speech,evaluation,vctk,p257_145_mic2,
open-evaluation-speech,evaluation,vctk,p257_157_mic2,
open-evaluation-speech,evaluation,vctk,p257_168_mic2,
open-evaluation-speech,evaluation,vctk,p257_206_mic2,
open-evaluation-speech,evaluation,vctk,p257_207_mic2,
open-evaluation-speech,evaluation,vctk,p257_223_mic2,
open-evaluation-speech,evaluation,vctk,p257_237_mic2,
open-evaluation-speech,evaluation,vctk,p257_248_mic2,
open-evaluation-speech,evaluation,vctk,p257_278_mic2,
open-evaluation-speech,evaluation,vctk,p257_279_mic2,
open-evaluation-speech,evaluation,vctk,p257_336_mic2,
open-evaluation-speech,evaluation,vctk,p257_366_mic2,
open-evaluation-speech,evaluation,vctk,p257_381_mic2,
open-evaluation-speech,evaluation,vctk,p257_389_mic2,
open-evaluation-speech,evaluation,vctk,p257_422_mic2,
open-evaluation-speech,evaluation,vctk,p257_430_mic2,
validation-noise,validation,dns5,6IpT7TIgGig,
validation-noise,validation,dns5,6V8Om5D_ye0,
validation-noise,validation,dns5,6YufTiCyPNc,
validation-noise,validation,dns5,6o8Iq_QBZoQ,
validation-noise,validation,dns5,6tO3KqYz10g,
validation-noise,validation,dns5,709SwCIcLF4,
validation-noise,validation,dns5,7AvgliEdq_w,
validation-noise,validation,dns5,7BbO2N87bjI,
validation-noise,validation,dns5,7CXMTF6SFWQ,
validation-noise,validation,dns5,7LgJfjGIXUo,
validation-noise,validation,dns5,7bjpVcvc7qE,
validation-noise,validation,dns5,7fH6BZrCmjE,
validation-noise,validation,dns5,7jy8-S37s80,
validation-noise,validation,dns5,7nXkB0wI3sU,
validation-noise,validation,dns5,7pL3UHjTnYw,
validation-noise,validation,dns5,80Rs3qQwpYY,
validation-noise,validation,dns5,8A30tAwXdzM,
validation-noise,validation,dns5,8EgyonZaGAE,
validation-noise,validation,dns5,8SQybCrzLTI,
validation-noise,validation,dns5,8TU1ExydQX8,
validation-noise,validation,dns5,8Wlvho81zus,
validation-noise,validation,dns5,8_Bb9gLQVSs,
validation-noise,validation,dns5,8nCBg_EuS3k,
validation-noise,validation,dns5,8qMObWKw1TA,
validation-noise,validation,dns5,98ktoxtCmAY,
validation-noise,validation,dns5,9I6ZN-TtXCk,
validation-noise,validation,dns5,9VscdMoNS-Q,
validation-noise,validation,dns5,9c5MYyqQdJQ,
validation-noise,validation,dns5,9ltQoaLhuaA,
validation-noise,validation,dns5,9t4PSsRS6eg,
validation-noise,validation,dns5,ADmBLFOGnsk,
validation-noise,validation,dns5,AHpod4wH3bc,
validation-noise,validation,dns5,AI7dUUO4s0A,
validation-noise,validation,dns5,AKqb-UGIe54,
validation-noise,validation,dns5,ALi6U24ZiyM,
validation-noise,validation,dns5,AM2CI3ki1YM,
validation-noise,validation,dns5,AP4ZKIHOLBE,
validation-noise,validation,dns5,AX8EwPipfYw,
validation-noise,validation,dns5,AaExZV45s4c,
validation-noise,validation,dns5,AlpIU4U9s2Q,
validation-noise,validation,dns5,AmlilXoBJGM,
validation-noise,validation,dns5,B-wSJYhOw3Y,
validation-noise,validation,dns5,B2-OTq3hKG0,
validation-noise,validation,dns5,B2gH6BywbvA,
validation-noise,validation,dns5,BLillNNN8VM,
validation-noise,validation,dns5,BTgxXF5nWhs,
validation-noise,validation,dns5,B_7YU0jACu4,
validation-noise,validation,dns5,Ba1kxkkYL5A,
validation-noise,validation,dns5,BiENH0hx3d4,
validation-noise,validation,dns5,Bksl0UCYCaM,
validation-noise,validation,dns5,BnCIPZsZwlQ,
validation-noise,validation,dns5,BqN4CEnrElU,
validation-noise,validation,dns5,BvHw3Srpglk,
validation-noise,validation,dns5,Bx8QxSYu2WU,
validation-noise,validation,dns5,CDDviMlEIgk,
validation-noise,validation,dns5,CHQ_hd8ltpM,
validation-noise,validation,dns5,CHjCyG2vUbQ,
validation-noise,validation,dns5,CV-2gFnisD0,
validation-noise,validation,dns5,CcU1kbeiY6w,
validation-noise,validation,dns5,CiMfyC3I1P4,
validation-noise,validation,dns5,Cl7F390AMsQ,
validation-noise,validation,dns5,CnooURxIm9I,
validation-noise,validation,dns5,DFwqGyqU7k8,
validation-noise,validation,dns5,DIbYipZfZtY,
validation-noise,validation,dns5,DR7NrYCm8JE,
validation-noise,validation,dns5,DjqNhv2pr9U,
validation-noise,validation,dns5,DnrzWno9RY0,
validation-noise,validation,dns5,DpUcH4Pm8mc,
validation-noise,validation,dns5,Dt53UZgyznE,
validation-noise,validation,dns5,Du6eYaJuXZg,
validation-noise,validation,dns5,DvsRYos9F_g,
validation-noise,validation,dns5,E85STgw-jr4,
validation-noise,validation,dns5,EEcQufZFwlc,
validation-noise,validation,dns5,EFI3h02oHPM,
validation-noise,validation,dns5,EJ0AO5aM9n4,
validation-noise,validation,dns5,EM4hYHwcTaY,
validation-noise,validation,dns5,EMb1e8yV2bs,
validation-noise,validation,dns5,EPLgaEuASU8,
validation-noise,validation,dns5,EPtuJoumj9U,
validation-noise,validation,dns5,ETPxubDH7-Y,
validation-noise,validation,dns5,EYbcJwJ1kIA,
validation-noise,validation,dns5,E_GJEaqZhQ0,
validation-noise,validation,dns5,E_yXPsuMjNk,
validation-noise,validation,dns5,Ea3K5y3eT38,
validation-noise,validation,dns5,Een_eBsccYA,
validation-noise,validation,dns5,EpzGP7TdBWk,
validation-noise,validation,dns5,F5e6ysGTYDU,
validation-noise,validation,dns5,FFo-R2GoUQ0,
validation-noise,validation,dns5,FLJs9Zrzd_I,
validation-noise,validation,dns5,F_Vvf7-H6VY,
validation-noise,validation,dns5,Fg672iPh4aw,
validation-noise,validation,dns5,FrcDhG-CBbc,
validation-noise,validation,dns5,FuhzXlzywck,
validation-noise,validation,dns5,Fv7rfnTIq7w,
validation-noise,validation,dns5,G1MAx4Fly9o,
validation-noise,validation,dns5,G440qU8yOkE,
validation-noise,validation,dns5,G4F-tugeXY0,
validation-noise,validation,dns5,G6tjew7CMto,
validation-noise,validation,dns5,G8qYTcK-IuU,
validation-noise,validation,dns5,GCPvr-HKAx8,
validation-noise,validation,dns5,GKANDqtGU8g,
validation-noise,validation,dns5,GStxnrWPZLk,
validation-noise,validation,dns5,GSyA_x0Mv68,
validation-noise,validation,dns5,GTlcKQKAQ2o,
validation-noise,validation,dns5,GvQ6CXvUo2A,
validation-noise,validation,dns5,H2r4JHm00Vg,
validation-noise,validation,dns5,H3nL8Gu4N-Q,
validation-noise,validation,dns5,H4xSAgOrick,
validation-noise,validation,dns5,HEhCXXJMffc,
validation-noise,validation,dns5,HFxCIud26XI,
validation-noise,validation,dns5,HXvge-6i_mk,
validation-noise,validation,dns5,Hdd8a7w3yAs,
validation-noise,validation,dns5,HfqG8qVQNi4,
validation-noise,validation,dns5,HmBBO3sV8DI,
validation-noise,validation,dns5,I5Kz_XS8EzY,
validation-noise,validation,dns5,I6VDkqeOpAc,
validation-noise,validation,dns5,I72s6mVHHD4,
validation-noise,validation,dns5,IBOYwqOcu5U,
validation-noise,validation,dns5,ITkFCKnHePQ,
validation-noise,validation,dns5,IXuSbpLOV3I,
validation-noise,validation,dns5,Ie3G_HLNhZo,
validation-noise,validation,dns5,InpwFGO4Lug,
validation-noise,validation,dns5,IpxJPzvQg30,
validation-noise,validation,dns5,IvaCDtsSsk8,
validation-noise,validation,dns5,JZfvu7leoW0,
validation-noise,validation,dns5,J_rXb0s_BV0,
validation-noise,validation,dns5,J_wCjIduGN4,
validation-noise,validation,dns5,JbxkRKLvwWY,
validation-noise,validation,dns5,JwirI7PLwaU,
validation-noise,validation,dns5,K2YjA18hlVU,
validation-noise,validation,dns5,KE9fX2hwCuI,
validation-noise,validation,dns5,KH_OSkfiJXI,
validation-noise,validation,dns5,KKwmfrvmFRY,
validation-noise,validation,dns5,KSP2LR9XNFY,
validation-noise,validation,dns5,Kb3k3k3WNYU,
validation-noise,validation,dns5,KfkFsUl-PII,
validation-noise,validation,dns5,KivU5_ghnTM,
validation-noise,validation,dns5,Kjc-8FHK9nA,
validation-noise,validation,dns5,KmGhFa_YrB0,
validation-noise,validation,dns5,Ks82WXeSK_I,
validation-noise,validation,dns5,Ktpg0dkV44Q,
validation-noise,validation,dns5,KuWUypeBuQE,
validation-noise,validation,dns5,KyYjbZIkrn8,
validation-noise,validation,dns5,Kz7Ohbt6r-I,
validation-noise,validation,dns5,LAtL1FL9a6Q,
validation-noise,validation,dns5,LGTp1Tg8XsA,
validation-noise,validation,dns5,LHRPmtmlNHY,
validation-noise,validation,dns5,LHbtY7tLiBM,
validation-noise,validation,dns5,LLOeN7BqR9g,
validation-noise,validation,dns5,LMYm0gOYArw,
validation-noise,validation,dns5,LQXIm-4RavQ,
validation-noise,validation,dns5,LVb8TSJ4Odw,
validation-noise,validation,dns5,LZvjxg0CKb4,
validation-noise,validation,dns5,LkVfc7HzpdE,
validation-noise,validation,dns5,LkejqbmlTXw,
